ANO,MERCADO,MES,CLIENTE,MN,ARTIGO,REPRESENTANTE,GERENCIA,MTS,RS
2026,I,JAN,CONF DESTRO ROUPAS ESPORTIVAS LTDA,TF,RIVIERA,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,6.0,189.0
2026,I,JAN,CONFEC BIRAMAR,TF,VICHY,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,151.0,3042.0
2026,I,JAN,CONFEC BIRAMAR,TP,ANA RUGA,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,101.0,2384.0
2026,I,JAN,CONFECÇOES AÇUCENA LTDA,TED,BIARRITZ,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,661.0,15333.0
2026,I,JAN,CONFECÇOES AÇUCENA LTDA,TF,ANA RUGA,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,669.0,15499.0
2026,I,JAN,CONFECÇOES AÇUCENA LTDA,TF,BIARRITZ,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,450.0,9693.0
2026,I,JAN,CONFECÇOES AÇUCENA LTDA,TF,CACAU,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,9.0,208.0
2026,I,JAN,CONFECÇOES AÇUCENA LTDA,TF,CUMARU,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,152.0,3644.0
2026,I,JAN,CONFECÇOES AÇUCENA LTDA,TF,MAQ. 40,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,1967.0,43130.0
2026,I,JAN,CONFECÇOES AÇUCENA LTDA,TF,OXFORDINE,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,2.0,45.0
2026,I,JAN,CONFECÇOES AÇUCENA LTDA,TF,TAOS,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,595.0,12316.0
2026,I,JAN,CONFECÇOES AÇUCENA LTDA,TF,VICHY,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,400.0,7726.0
2026,I,JAN,CONFECÇOES AÇUCENA LTDA,TP,BIARRITZ,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,3190.0,57900.0
2026,I,JAN,CONFECÇOES AÇUCENA LTDA,TP,MOOVE STRETCH,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,100.0,2105.0
2026,I,JAN,CONFECÇOES AÇUCENA LTDA,TP,SILKY,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,3497.0,55597.0
2026,I,JAN,CONFECCOES BANANA DANGER LTDA,TF,CACAU,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,132.0,3127.0
2026,I,JAN,CONFECCOES BANANA DANGER LTDA,TF,CAPRI,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,2.0,46.0
2026,I,JAN,CONFECCOES BANANA DANGER LTDA,TP,CACAU,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,50.0,1099.0
2026,I,JAN,CONFECCOES BERTOLETTI LTDA,TF,GIRON,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,31.0,836.0
2026,I,JAN,CONFECCOES BERTOLETTI LTDA,TF,OXFORDINE,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,30.0,793.0
2026,I,JAN,CONFECCOES BERTOLETTI LTDA,TF,TAOS,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,30.0,731.0
2026,I,JAN,CONFECCOES BERTOLETTI LTDA,TF,VICHY,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,36.0,790.0
2026,I,JAN,CONFECCOES CHILDREN LTDA,TED,SILKY,ATENDIMENTO DIRETO MI,MAGDA,36.0,607.0
2026,I,JAN,CONFECCOES CHILDREN LTDA,TP,BOLT,ATENDIMENTO DIRETO MI,MAGDA,500.0,5951.0
2026,I,JAN,CONFECCOES CHILDREN LTDA,TP,SILKY,ATENDIMENTO DIRETO MI,MAGDA,908.0,13039.0
2026,I,JAN,CONFECCOES DELUCCA LTDA,TF,VICHY,JWL REPRESENTACOES COMERCIAIS LTDA,FABIANA FERNANDES,120.0,2681.0
2026,I,JAN,CONFECCOES DELUCCA LTDA,TP,GALLES,JWL REPRESENTACOES COMERCIAIS LTDA,FABIANA FERNANDES,98.0,2224.0
2026,I,JAN,CONFECCOES DELUCCA LTDA,TP,GALLES STRETCH,JWL REPRESENTACOES COMERCIAIS LTDA,FABIANA FERNANDES,80.0,2152.0
2026,I,JAN,CONFECCOES DELUCCA LTDA,TP,LUHI,JWL REPRESENTACOES COMERCIAIS LTDA,FABIANA FERNANDES,38.0,1211.0
2026,I,JAN,CONFECCOES DELUCCA LTDA,TP,MAQ. 50,JWL REPRESENTACOES COMERCIAIS LTDA,FABIANA FERNANDES,40.0,1171.0
2026,I,JAN,CONFECCOES DELUCCA LTDA,TP,MOOVE STRETCH,JWL REPRESENTACOES COMERCIAIS LTDA,FABIANA FERNANDES,52.0,1357.0
2026,I,JAN,CONFECCOES DELUCCA LTDA,TP,RAVEL STRETCH,JWL REPRESENTACOES COMERCIAIS LTDA,FABIANA FERNANDES,30.0,1017.0
2026,I,JAN,CONFECÇÕES DEMARCHI LTDA,TED,GRACE,ANMATEX REPRESENTAÇÕES COMERCIAIS LTDA,FABIANA FERNANDES,104.0,2271.0
2026,I,JAN,CONFECÇÕES DEMARCHI LTDA,TED,LIRA,ANMATEX REPRESENTAÇÕES COMERCIAIS LTDA,FABIANA FERNANDES,305.0,9427.0
2026,I,JAN,CONFECÇÕES DEMARCHI LTDA,TF,TAOS,ANMATEX REPRESENTAÇÕES COMERCIAIS LTDA,FABIANA FERNANDES,87.0,1992.0
2026,I,JAN,CONFECÇÕES DEMARCHI LTDA,TP,SILKY STRETCH,ANMATEX REPRESENTAÇÕES COMERCIAIS LTDA,FABIANA FERNANDES,142.0,2586.0
2026,I,JAN,CONFECÇÕES DILA LTDA,TF,GIRON,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,102.0,2445.0
2026,I,JAN,CONFECÇÕES DILA LTDA,TF,OXFORD,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,136.0,2565.0
2026,I,JAN,CONFECÇÕES DILA LTDA,TF,TAOS,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,150.0,3296.0
2026,I,JAN,CONFECÇÕES DILA LTDA,TF,TAOS FLAT,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,50.0,1036.0
2026,I,JAN,CONFECÇÕES DILA LTDA,TP,BIARRITZ,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,58.0,922.0
2026,I,JAN,CONFECÇÕES HUMBERTO PASCUINI LTDA,TF,FIL A FIL,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,690.0,15463.0
2026,I,JAN,CONFECÇÕES HUMBERTO PASCUINI LTDA,TF,LUHI,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,49.0,1489.0
2026,I,JAN,CONFECÇÕES HUMBERTO PASCUINI LTDA,TF,MAQ. 40,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,50.0,1304.0
2026,I,JAN,CONFECÇÕES HUMBERTO PASCUINI LTDA,TF,OXFORD,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,243.0,5437.0
2026,I,JAN,CONFECÇÕES HUMBERTO PASCUINI LTDA,TF,VICHY JOB,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,961.0,19804.0
2026,I,JAN,CONFECÇÕES HUMBERTO PASCUINI LTDA,TP,MOZART,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,50.0,1301.0
2026,I,JAN,CONFECÇÕES JOVEL LTDA,TF,RAVEL,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,25.0,763.0
2026,I,JAN,CONFECÇÕES JOVEL LTDA,TF,RIVIERA,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,33.0,1021.0
2026,I,JAN,CONFECÇÕES JOVEL LTDA,TP,RIVIERA STRETCH,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,316.0,10581.0
2026,I,JAN,CONFECCOES PITECA LTDA - ME,TP,BIARRITZ,NICCHIO REPRESENTACOES E SERVICOS S/C LTDA,MAGDA,103.0,2094.0
2026,I,JAN,CONFECÇÕES SCUDELER,TP,CUMARU,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,259.0,4886.0
2026,I,JAN,CONFECCOES SIBRA LTDA,TED,BIARRITZ,FELIPPE TRINDADE REPRES. LTDA,MAGDA,4.0,88.0
2026,I,JAN,CONFECCOES SIBRA LTDA,TED,CAPITU,FELIPPE TRINDADE REPRES. LTDA,MAGDA,10.0,205.0
2026,I,JAN,CONFECCOES SIBRA LTDA,TED,GALLES,FELIPPE TRINDADE REPRES. LTDA,MAGDA,4.0,88.0
